ARTV 36500|1000|History of Intl Cinema-1|ARTV
CRWR 22100|2662|Advanced Fiction Workshop|CRWR
ASLG 10400|1006|Intermediate ASL-1|ASLG
SPAN 29102|9791|Mario Vargas Llosa Y El Fanatismo|SPAN
TAPS 12000|9862|Improvisation for the Actor|TAPS
CHIN 15005|1586|Advanced Chinese in Beijing|CHIN
HIST 25904|5470|Islamic History & Society-3:The Modern Middle East|HIST
TLGU 10100|10023|First Year Telugu|TLGU
LING 38370|6993|African Languages|LING
"CLCV 26311|1745|Roman Technologies , Machines, and Merchants|CLCV"
CMLT 25703|1917|Unhappiness|CMLT
ITAL 24011|6315|Exile and Authorship in the Medieval Romance Literatures|ITAL
LLSO 28702|7115|Ludwig Wittgenstein:  Philosophical Investigations|LLSO
HUMA 22800|6014|Problems In Gender Studies-1|HUMA
GEEZ 10101|4267|Elementary Ge'ez-1|GEEZ
NEHC 20910|7627|Islam: Muslim Wrld To America|NEHC
"LACS 26410|6650|Art Revolution, and Beyond in Mexico|LACS"
ANTH 21244|162|IntsvStdy: Technology in Modern India|ANTH
CRWR 22117|2675|Advanced Fiction Workshop: Beginning a Novel|CRWR
CMST 26810|2224|Agnes Varda|CMST
ENGL 29809|3732|Thesis Sem: Poetry|ENGL
COVA 26410|2320|Lighting Design For Stage&film|COVA
"ARTH 26400|774|History of Photography, 1835 to Present|ARTH"
"FREN 23300|4189|Jean-Jacques Rousseau, Les ecrits autobiographiques|FREN"
HIST 22605|5253|British Empire 1600-1900|HIST
PLSC 20412|8200|After Evil|PLSC
GRMN 29900|4842|B.A. Paper Prep: German|GRMN
"ENST 24203|3813|Paradise and Parks: Art, Science, Politics|ENST"
ARTH 17700|616|19th Century  Art In the Art Institute|ARTH
"ARTV 30805|990|Framing, Re-framing, and Un-framing Cinema|ARTV"
PSYC 23300|8673|The Social Brain and Empathy|PSYC
GEOG 27601|4291|Hist Coll: Hyde Park & Chicago's South Side as Historic Laboratory|GEOG
GNSE 28600|4646|Pasolini|GNSE
YDDH 20100|10064|Intermediate Yiddish-I|YDDH
MATH 27700|7230|Mathematical Logic-1|MATH
GEOS 32060|4375|What Makes a Planet Habitable?|GEOS
ECON 20110|2994|Elements of Economic Analysis 2:  HONORS|ECON
"AFAM 27303|40|Wright, Ellison, Baldwin: American Lit, Social Protest, Race|AFAM"
ENGL 14801|3206|Monsters and Men: Difference and Fear in Medieval England|ENGL
LACS 23500|6593|Caribbean Fiction:  Self-Understanding and Exoticism|LACS
GEOG 29400|4298|Indp Rdgs: Nature And Culture|GEOG
GRMN 23400|4754|Schiller|GRMN
CLCV 24515|1712|Money and the Ancient Greek World|CLCV
NEHC 20710|7595|Iranian Cinema|NEHC
HUMA 11000|5962|Readings In World Literature-1|HUMA
KORE 20401|6506|Advanced Korean-1|KORE
PHIL 21001|7873|Aristotlian Ethics|PHIL
FNDL 21906|3946|Merleau-Ponty's Phenomenology of Perception|FNDL
ARTH 23709|711|Raphael & the High Renaissance in Florence & Rome|ARTH
GNSE 28406|4644|Nineteenth-Century Segment of the US Survey|GNSE
CLCV 21200|1666|History and Theory of Drama-1|CLCV
FREN 23514|4192|Chanson francaise|FREN
MUSI 26715|7403|16th Century Counterpoint|MUSI
GNDR 22003|4431|Women in Mesopotamian Art|GNDR
CRES 27316|2460|Great Migrations: Migration and the Transformation of the 20th Century United States|CRES
EALC 12000|2757|Fict. of Market Place China|EALC
CMST 26300|2205|Ernst Lubitsch & Hollywood|CMST
BIOS 20242|1176|Principles of Physiology|BIOS
HIST 23004|5270|Montesquieu and the Enlightenment|HIST
"CRES 27318|2462|Black Paris: Race, Culture, and Politics in the City of Light, 1917-1974|CRES"
CLCV 26500|1747|Rome: The Inscribed City|CLCV
PPHA 36410|8603|Epidemiology and Population Health|PPHA
ARTH 26707|783|Modern Chinese Art in a Global Context|ARTH
FNDL 29400|4118|Zola/Dostoevsky: Crime/Retrib|FNDL
ANTH 23910|306|The Holocaust Object|ANTH
ARTH 21205|666|From the Non-Object to the End of Art: The South American 1960s|ARTH
PHIL 21415|7901|Contemporary Analytic Metaethics:  Moral Realism & Its Enemies|PHIL
"PLSC 28000|8470|Organizations, Ideology & Political Change|PLSC"
LLSO 27306|7084|U.S. Women and Gender|LLSO
ENGL 25110|3534|Breathing Matters: Poetics and Politics of Air|ENGL
EALC 36900|2964|Gender in Korean Film & Dramatic Television|EALC
GRMN 21203|4741|Drama and Film|GRMN
CMST 24508|2138|Decolonizing Drama and Performance in Africa|CMST
CRES 27404|2472|The Politics and Art of Black Death|CRES
JWSC 20003|6403|Jewish History and Society III|JWSC
PLSC 28006|8472|Intro to Social Choice and Electoral Systems|PLSC
RUSS 20003|9014|Intensive Intermediate Russian-1|RUSS
HMRT 28604|5885|Law & Social Movements in Modern America|HMRT
SOCI 20169|9365|Global Society & Global Culture|SOCI
INST 29305|6123|South Asian Disasporas|INST
GREK 25116|4694|Reading Greek Literature in the papyri|GREK
CRES 23609|2397|Black Feminist Thought and Politics|CRES
EALC 13000|2758|Introduction to Japan's Medieval World|EALC
HIST 25416|5439|History of Technology in America|HIST
CMLT 25011|1903|Beckett Beyond the Absurd|CMLT
"HIST 16203|5110|Ethnicity, Race & Migration in Latin America, 1820-1930s|HIST"
"TAPS 25600|9921|Adaptation for Performance:  Explorations in Calvino, Kafka, Borges|TAPS"
ARME 20101|519|Intermediate Modern Armenian-1|ARME
PSYC 23760|8685|The Social Brain: Social Isolation and Loneliness|PSYC
"PLSC 20816|8250|Responding to Disaster: Politics, Philosophy|PLSC"
RLST 21302|8835|Catholicism in America|RLST
ECON 21150|3011|Topics in Applied Econometrics|ECON
LATN 21100|6770|Roman Elegy|LATN
ENST 26600|3844|Climate Change and Displacement|ENST
MUSI 23313|7336|Music of Southeast Asia|MUSI
CMLT 25215|1910|Catching Spies|CMLT
PHIL 21215|7885|Art and Morality|PHIL
HUDV 24204|5937|Romantic Love: Cult/Psych Persp|HUDV
PLSC 20500|8204|Intro To American Government|PLSC
ANTH 27120|410|Language in Face to Face Interaction|ANTH
"ANTH 21265|178|The Celts:  Ancient, Modern, Postmodern|ANTH"
HEBR 30586|4881|Israeli Poetry|HEBR
ITAL 10600|6273|Italian Through Dante-3|ITAL
ARTH 28600|829|Hist Of International Cinema-2|ARTH
HIST 18302|5150|Colonizations -2|HIST
FREN 21401|4155|Eric Rohmer and the French New Wave|FREN
FNDL 25801|4041|Ralph Ellison's Invisible Man and the Problem of Democracy|FNDL
PSYC 22580|8661|Child Development in the Classroom|PSYC
NEHC 28002|7650|Islamic Art & Architecture of the Medieval Perso-Turkic Courts|NEHC
KORE 20200|6504|Intermediate Korean-2|KORE
HIPS 26302|4980|Human Condition:  Self as Subject/Object/Machine|HIPS
SOCI 28021|9437|Relational Sociology|SOCI
SOSC 24000|9602|Intro to Russian Civilization-1|SOSC
MAPH 35516|7153|Post-Apocalyptic Science Fiction Film|MAPH
"CRES 37207|2499|The North American West, 1500 - 1900|CRES"
CHIN 20701|1607|Business Chinese-1|CHIN
"PLSC 21308|8292|Disasters, Narratives, and Philosophy|PLSC"
LACS 26315|6647|Politics & Practice of Latin American Historical Archaeology|LACS
ENGL 29807|3731|Staging Melodrama|ENGL
TAPS 28451|9980|Introduction to Film Production|TAPS
HIST 27707|5618|Making Chicago:  Chapters in the City's History|HIST
PLSC 20914|8260|Geoeconomic Governance|PLSC
ARTH 25105|744|Chichen Itza|ARTH
FREN 20500|4143|Ecrire En Francais|FREN
HIST 27904|5628|Asian-American History|HIST
SLAV 24501|9302|Lyric Genres from Classical Antiquity to Postmodernism|SLAV
"PBPL 20210|7707|Race, Class and Culture in Education (C)|PBPL"
BIOS 29306|1306|Evolutionary Processes|BIOS
ANCM 30500|103|Intro Mid Egypt Hieroglyphs-1|ANCM
EALC 29001|2944|Intellectual Property and Book Cultures in China|EALC
HIST 29420|5693|Human Rights Activism in Recent Latin American History|HIST
PBPL 27150|7781|China's Economic Development & Transition|PBPL
"ENGL 10710|3141|Introduction to Fiction: Narrative, Violence and Justice|ENGL"
"HUMA 25204|6034|Posthuman Condition: Robots, Internet, Mind|HUMA"
HIST 20802|5197|Alexander the Great|HIST
SANS 20200|9193|Second-year Sanskrit: Rdgs. in the Mahabharata|SANS
NEHC 27212|7649|Jews and Christians in Egypt|NEHC
"RUSS 28805|9098|Russia, Modernity and the Everyday|RUSS"
EALC 10800|2754|Intro To East Asian Civilization-1|EALC
COVA 23901|2309|Documentary Video|COVA
TAPS 27300|9937|Fundamentals of Stage Management|TAPS
FNDL 21202|3899|Advanced Seminar in Ethics|FNDL
ENGL 36550|3746|Shakespeare's History Plays|ENGL
ECON 21170|3012|Empirical Design|ECON
ENGL 25600|3559|The Poet In The Novel|ENGL
FREN 26003|4225|Introduction a l'autobiographie|FREN
ISHU 23901|6178|Nabokov's Lolita|ISHU
PLSC 20402|8194|Machine Politics in Latin America|PLSC
"ENGL 26708|3641|Modernist Poetry: Yeats, Eliot, Pound|ENGL"
PORT 22300|8578|Machado de Assis on Moral Agency|PORT
TAPS 28444|9975|Visual Language: On Images|TAPS
ECON 26700|3069|Economics of Education|ECON
HUMA 20200|5988|Judaic Civilization-3|HUMA
HIST 32900|5751|The Italian Renaissance|HIST
MAPS 35148|7163|Israel in Film and Ethnography|MAPS
"CRES 26913|2439|The Politics of Immigration: Race, Rights, and Activism|CRES"
ISHU 22000|6157|Plato's Republic|ISHU
ENGL 20142|3336|Producing London|ENGL
NEHC 20140|7517|Ancient Near Eastern Warfare:  Mesopotamia and Iran|NEHC
PLSC 23713|8360|State Failure: Comparative Development and International Security|PLSC
TAML 20100|9851|Second-Year Tamil-1|TAML
ENGL 20134|3329|Eng Renaissance Lit & the Poetics of Place|ENGL
ENST 24400|3815|Is Development Sustainable?|ENST
MATH 20300|7196|Analysis In Rn-1|MATH
ANTH 21614|238|Ethnographies of Postcolonial Africa|ANTH
RLST 28004|8965|Secularism & Religious Freedom in America & South Asia|RLST
ARTH 32770|854|Rhoades Seminar:  Conflict & Vision in the Modern Metropolis|ARTH
CATA 26400|1397|Natural History of Dialogue|CATA
LACS 27701|6689|Independence & State Formation in 19th C. Latin America|LACS
ENGL 22907|3443|Looking for Hist:  Chronicles of Contemporary Latin Amer.|ENGL
RLST 28502|8981|Interpretations of Myth|RLST
"LACS 24200|6606|Medicine in Modern Lat. Amer:  History, Politics, Lived Experience|LACS"
SLAV 20017|9281|Lands Between:  Eur Between Black & Baltic Seas|SLAV
FREN 21810|4164|Introduction à la littérature française du XVIIIe siècle|FREN
TAPS 20700|9878|Dramaturgy and Dramatic Criticism|TAPS
NEAA 20040|7459|Monuments and Monumentality in the Past and Present|NEAA
ANTH 26735|397|The Pre-History of the Levant|ANTH
ARTH 24608|728|Chinese Painting and the Amateur Ideal|ARTH
"ARTH 26701|782|Abstraction, Decoration and Design|ARTH"
GEOG 29100|4297|Undergraduate Tutorial: Geog Indp Stdy|GEOG
"CMLT 22000|1841|The Manifesto, Revolution, and Modernity|CMLT"
LLSO 27501|7090|History of American Capitalism|LLSO
SLAV 24411|9301|The Interrupted Word: Photographs in Contemporary Central Europe|SLAV
LING 24290|6912|The Revival of the Basque Language: its Language Policy and Language Planning|LING
CMST 23500|2109|Pasolini|CMST
CMST 23801|2113|Bresson Against Cinema|CMST
GNDR 22204|4435|Philosophies of Environmentalism & Sustainability|GNDR
FNDL 24301|4007|Ludwig Wittgenstein:  Philosophical Investigations|FNDL
PLSC 40801|8524|Social Choice Theory|PLSC
PHIL 20118|7846|Wittgenstein's Tractatus Logico-Philosophicus|PHIL
AFAM 29900|56|B.A. Thesis Preparation|AFAM
LACS 23100|6589|Cesar Vallejo|LACS
FNDL 21503|3921|Wolfhart Pannenberg: God and History|FNDL
CMSC 23310|2028|Advanced Distributed Systems|CMSC
CHDV 37950|1536|Evolution and Economics of Human Behavior|CHDV
GNSE 11001|4530|Problems in the Study of Gender and Sexuality: Love and Borders|GNSE
LGLN 32700|6866|Advanced Georgian-1|LGLN
PLSC 28800|8494|Intro To Constitutional Law|PLSC
ANTH 27903|435|Modern Spoken Yucatec Maya-3|ANTH
PSYC 27900|8732|Self And Identity|PSYC
EEUR 20900|3095|Structure Of Albanian|EEUR
HIST 25407|5432|Tracking Nature:  Understanding Natural Events|HIST
EALC 27708|2932|Feminine Space in Chinese Art|EALC
LLSO 23910|7045|Education of Cyrus and Machiavelli's Prince|LLSO
"ANTH 26820|402|Social Life of Things (And Beyond):  Objects, People, Value|ANTH"
ENGL 24804|3516|Queer Sinners & Saints: Religion and Sexuality in Modernist Lit|ENGL
LLSO 26803|7076|Haitian Revolution & Human Rights|LLSO
CRWR 11507|2607|Writing Under the Influence: Exe(o)rcising Translation|CRWR
YDDH 25510|10074|Humor in Yiddish Literature and Culture|YDDH
HUDV 29800|5960|Senior Seminar: Human Dev|HUDV
HIST 27109|5577|American Globalization: 1607 to Present|HIST
ENST 25100|3820|Ecological Applications to Conservation Biology|ENST
ANTH 27520|429|Semiotic Approaches to Ethnography|ANTH
ENGL 20703|3371|Twentieth Century Irish Poetry|ENGL
ECON 22700|3027|Economics and Demographics of Marketing|ECON
LLSO 21800|7015|Liberating Narratives|LLSO
NEHC 39023|7673|Returning the Gaze:  The West and the Rest|NEHC
LACS 27003|6674|Beginners Nahuatl 3|LACS
CHIN 20703|1609|Business Chinese-3|CHIN
ENST 24101|3810|U.S. Environmental Politics|ENST
HIST 19100|5164|Us Legal History|HIST
ITAL 24700|6320|Giacomo Leopardi|ITAL
"ENGL 27305|3665|Morrison, Walker, Lorde|ENGL"
PHIL 23409|7983|Introduction to Heidegger|PHIL
HIST 18500|5154|Politics Film 20th C Amer Hist|HIST
CRES 23410|2394|What is Literary History?|CRES
ENGL 26206|3626|Race and Space|ENGL
NEHC 20405|7531|Jewish Thought & Lit II|NEHC
PERS 20320|7834|Persian Poetry:  Shahnameh of Ferdowsi|PERS
"BPRO 22200|1317|Boundaries, Modules & Levels|BPRO"
PHIL 25120|8039|Introduction to Philosophy of Religion|PHIL
"SALC 22603|9141|Intro to Premodern South Asian Lit: Courts, Poets Power|SALC"
CHEM 11200|1549|Comprehensive General Chemistry-II|CHEM
SLAV 20100|9282|Intro To Slavic Linguistics|SLAV
NEAA 30062|7489|Ancient Landscapes-2|NEAA
"ENGL 17510|3270|Lyric, Prosody, Form: Wyatt to Marvell|ENGL"
ENGL 27903|3682|Staging Race: African Americans and Theater in the 20th Century|ENGL
MALA 10200|7134|First-Year Malayalam-2|MALA
CHIN 21000|1612|Elem Literary Chinese-3|CHIN
CMST 26210|2204|Food for Thought|CMST
HMRT 29001|5888|The Practice of Human Rights|HMRT
"ENGL 18905|3297|Shelley, Wollstonecraft, Godwin|ENGL"
ENGL 24410|3507|The Dramas of Modernism|ENGL
ARAB 20351|498|Maghribi Colloquial and Culture|ARAB
JWSC 26400|6473|Race in the 20th Century Atlantic World|JWSC
EGPT 10202|3116|Coptic Texts|EGPT
ITAL 20400|6281|Corso Di Perfezionamento|ITAL
GLST 24101|4385|Paperwork|GLST
CHEM 23100|1565|Honors Organic Chemistry-2|CHEM
URDU 20100|10050|Second-Year Urdu-1|URDU
ANTH 23075|280|Race and Culture in Brazil|ANTH
PORT 26801|8594|The Alice Books|PORT
"CRPC 27305|2548|Race from Tundra to Steppe: Ethnicity, Gender, & Environment in Russian/Soviet Eurasia|CRPC"
TBTN 20300|10021|Second-Year Tibetan-3|TBTN
ECON 20750|3005|Mechanism Design|ECON
BANG 30100|1023|Third-Year Bangla-1|BANG
BIOS 15117|1149|Workings Of The Immune System|BIOS
CRWR 10300|2588|Beginning Poetry Writing|CRWR
MATH 28000|7232|Intro To Formal Languages|MATH
MENG 27100|7266|Biological Materials|MENG
SPAN 25200|9758|Poetica E Historia Del Relato Breve en Espana|SPAN
"HMRT 22005|5804|Technologies of Retribution and Reconcilitaion: Human Rights, Democracy and the Seach for Accountability|HMRT"
BPRO 24110|1330|Romantic Love: Phil & Lit Perspectives|BPRO
BPRO 29660|1355|Colloquium: Digital Humanities/Digital History|BPRO
TAPS 15100|9867|Advanced Playwriting|TAPS
NEHC 20831|7608|From Ottoman Empire to Turkish Republic|NEHC
RUSS 27500|9089|Dostoevsky|RUSS
EEUR 20200|3093|Central European Avant-Gardes & the Discourse of Modernization|EEUR
PHIL 20703|7864|The Social Contract Theorists|PHIL
RUSS 28000|9096|The Russian Revolution as an Aesthetic Fact|RUSS
NEAA 20061|7462|Ancient Landscapes-1: Near East|NEAA
ENGL 22620|3429|What is Ecocriticism?|ENGL
GEOG 20000|4269|Geography Orientation Seminar|GEOG
RLST 28320|8977|Introduction to the Study of Iconography|RLST
INST 28550|6104|Bombay/Mumbai: Urbanl Life/Urban Politics|INST
"CRPC 28703|2569|Baseball & American Culture, 1840-Present|CRPC"
ENGL 25801|3565|Cowboys and Tramps in Film and Literature|ENGL
NEHC 30501|7661|Islamic History & Society-1: The Rise of Islam & the Caliphate|NEHC
CZEC 27600|2748|Milan Kundera|CZEC
SOCI 20235|9415|Computing for Social Sciences|SOCI
HIST 26802|5553|Colonial Rule in South Asia|HIST
HIPS 20003|4905|Reading Race|HIPS
EALC 24405|2848|Japanese Thought|EALC
ITAL 24701|6321|Venetian Women Writers & The Woman Question|ITAL
LING 37860|6990|Bantu Tone Systems|LING
FNDL 29315|4117|Thucydides|FNDL
HUDV 24100|5936|On Love: Text And Context|HUDV
GREK 21600|4681|Euripides|GREK
PHIL 24208|8016|Cicero on Friendship and Aging|PHIL
FREN 26700|4236|Jeanne d'Arc: histoire et legende. Cours introductorie|FREN
"HIJD 41801|4884|Religion, Culture and Politics in Israel|HIJD"
CRES 21814|2375|Another Country: America and the Problem of Colonialism|CRES
LACS 26502|6657|Freedom & Slavery in Brazil|LACS
TAPS 25500|9920|Advanced Screenwriting|TAPS
GEOS 24900|4357|Laboratory Course on Weather and Climate|GEOS
"SPAN 22003|9723|Lit. Hispanica:  Textos Hispanoamericanos, Del Moder. al Presente|SPAN"
INST 22400|6064|The Ugly American Comes Home|INST
FNDL 27725|4090|Machiavelli's Florentine Histories|FNDL
ANTH 25205|342|Anth Amongst The Disciplines|ANTH
CHDV 24204|1456|Romantic Love: Cultural & Psychological Perspectives|CHDV
ITAL 25900|6333|The Sacred & the Secular in Modern Literature & Philosophy|ITAL
EALC 24900|2878|The Art Of Ancestral Worship|EALC
"SOCI 20212|9395|Urban Cultures, Local Politics and Globalization|SOCI"
SOCI 20179|9372|Labor Force and Employment|SOCI
BIOS 02490|1061|Biology and Sociology of AIDS|BIOS
ENGL 25958|3613|The Promised Land: Literature of LA|ENGL
AFAM 29800|55|BA Colloquium: Theory & Methods in Comparative Race and Ethnic Studies|AFAM
LING 28356|6959|Linguistic Introduction to Swahili II|LING
CRES 20400|2355|Intensive Study of a Culture:  Lowland Maya History and Ethnography|CRES
PSYC 21100|8622|Hum Dev Resch Designs In Soc Sc|PSYC
ARTH 24030|717|Sexuality Studies in American Art|ARTH
"HMRT 25114|5842|Dictatorships, Democratization, and Human Rights in Latin America|HMRT"
CMLT 28711|1966|Nietzsche|CMLT
ARTH 25202|746|Visual Encounters in the Global Renaissance|ARTH
BIOS 20200|1171|Introduction To Biochemistry|BIOS
MATH 20517|7199|Advanced Numerical Analysis|MATH
ENGL 29300|3727|History of Intl Cinema-1|ENGL
HIST 35807|5757|The High Caliphate|HIST
ITAL 26200|6336|Renaissance & Baroque Fairy Tales & Mod Rewrtgs|ITAL
CHIN 20401|1596|Advanced Modern Chinese-1|CHIN
PBPL 29305|7812|Law and Urban Problems|PBPL
SOCI 20221|9404|Crime and the City|SOCI
CMSC 11710|2002|Networks|CMSC
COVA 10100|2300|Visual Language-1|COVA
PLSC 20731|8242|Theoretical Accounts of Racism|PLSC
ISHU 23900|6177|Criticism: Art/Artist/Audience|ISHU
SPAN 25600|9762|Poetas y poesia en las Americas|SPAN
AKKD 10101|57|Elementary Akkadian-1|AKKD
LLSO 26201|7068|Economics and Environmental Policy|LLSO
LGLN 25800|6857|Intro to Balochi|LGLN
HIST 20603|5192|Slavery in Ancient Greece and Rome|HIST
SPAN 27700|9777|Narrativas De La Transicion|SPAN
ISHU 24300|6185|History And Theory Of Drama-2|ISHU
FNDL 26706|4066|Reading Sir Francis Bacon-1|FNDL
GEOR 10006|4306|Intensive Introductory Georgian-2|GEOR
ASLG 10600|1008|Intermediate ASL-3|ASLG
ARTV 24202|930|Art and Everyday Materials|ARTV
FREN 26300|4229|Women in French Literature|FREN
FREN 29600|4258|Vie intellectuelle et vie litteraire en France 1900-1930|FREN
BIOS 11128|1099|Introduction to Human Genetics|BIOS
HIPS 25300|4955|Hist. Of Photo 1800-1950|HIPS
"CRWR 13013|2649|Special Topics in Poetry: Waste, Surplus, and Reuse|CRWR"
